dataset,subject,stim,condition,critical_word,meanAmp,meanAmp_z
ryskin_2021,ryskin_s21,The celebrating couple joyfully popped open a bottle of champagnes.,Synt,champagnes,1.7956037500000002,0.0185336944206564
ryskin_2021,ryskin_s21,The cheapest lunchmeat at this grocery store is this baloneys.,Synt,baloneys,0.38838750000000005,-0.14930077070276376
ryskin_2021,ryskin_s21,The child made a caterpillar from an old egg cartoon.,SemCrit,cartoon,4.9944,0.4000445373046496
ryskin_2021,ryskin_s21,The child wore a glittery crown with a pink rhinestone.,Control,rhinestone,4.6592,0.36006623780066765
ryskin_2021,ryskin_s21,"The circus featured an acrobat, a clown, and a juggler.",Control,juggler,-9.5315875,-1.3324264616992256
ryskin_2021,ryskin_s21,The coach scolded the player for having a bad shutter.,Sem,shutter,2.8128795,0.13986112464630657
ryskin_2021,ryskin_s21,The college sent out a newsletter to all its aluminum.,SemCrit,aluminum,-3.20996625,-0.5784656392552006
ryskin_2021,ryskin_s21,The computer could read text aloud using a speech baloney.,Sem,baloney,4.92364375,0.3916056514028638
ryskin_2021,ryskin_s21,The congregation listens to a sermon delivered by an escalation.,Sem,escalation,-13.103175,-1.7583989998247578
ryskin_2021,ryskin_s21,"The contraction for ""it is"" needs to include a jugular.",Sem,jugular,-5.1576875,-0.8107645159937753
ryskin_2021,ryskin_s21,The crowded urban neighborhood had a very high population densities.,Synt,densities,-12.0263625,-1.629970799840773
ryskin_2021,ryskin_s21,The dentist congratulated me on not having a single cavities.,Synt,cavities,9.8335625,0.9771969471299431
ryskin_2021,ryskin_s21,The detectives discovered the professor was poisoned with this arsenic.,Control,arsenic,6.68685875,0.6018990206150167
ryskin_2021,ryskin_s21,The devout Christian girl travelled to India as a missionaries.,Synt,missionaries,0.36579500000000004,-0.1519953104746722
ryskin_2021,ryskin_s21,The doomsday preacher urged repentance and warned of an apocalypses.,Synt,apocalypses,-0.9682829999999999,-0.31110679569446137
ryskin_2021,ryskin_s21,The flooded river fertilized the fields with a rich sediment.,Control,sediment,1.0502525,-0.07036211556790978
ryskin_2021,ryskin_s21,The flute player nervously prepared an excerpt for an audition.,Control,audition,15.3571375,1.635977184846851
ryskin_2021,ryskin_s21,The goddess refused to be bested by a mere expectation.,Sem,expectation,0.5436249999999998,-0.1307860592789887
ryskin_2021,ryskin_s21,The heat felt even worse because of all this humility.,SemCrit,humility,4.1685775,0.3015511624773012
ryskin_2021,ryskin_s21,The herd of cows was out grazing in an altercation.,Sem,altercation,12.9854375,1.3531116331356512
ryskin_2021,ryskin_s21,The hostess greeted her guests with a light social pleasantry.,Control,pleasantry,27.536125,3.0885285271208756
ryskin_2021,ryskin_s21,The king knelt to be crowned at an official coronation.,Control,coronation,7.5188749999999995,0.7011311054440141
ryskin_2021,ryskin_s21,The lecherous satyr chased after a beautiful lithe wood destiny.,Sem,destiny,-6.3813725,-0.9567097589189849
ryskin_2021,ryskin_s21,The low intensity workout compensated by having a long durations.,Synt,durations,-1.86342875,-0.4178681468078761
ryskin_2021,ryskin_s21,The mason built his own house of brick and humidity.,Sem,humidity,4.6977625,0.36466547161517326
ryskin_2021,ryskin_s21,The monk sat quietly and fell into a deep meditations.,Synt,meditations,-6.96471,-1.0262826744527083
ryskin_2021,ryskin_s21,The moth attracted a mate by releasing a potent pheromones.,Synt,pheromones,16.49555,1.7717522322337154
ryskin_2021,ryskin_s21,The museum pass provides five dollars off of each admission.,Control,admission,5.20075,0.4246552834342639
ryskin_2021,ryskin_s21,The napalm turned the luscious forest into a fiery inferno.,Control,inferno,-0.4313775,-0.24707168565766183
ryskin_2021,ryskin_s21,The poor stayed poor because of this limited upward mobilities.,Synt,mobilities,-5.0582875000000005,-0.7989093758664012
ryskin_2021,ryskin_s21,The powerful cheetah sprinted in pursuit of a baby addition.,Sem,addition,-3.47324875,-0.6098665540498223
ryskin_2021,ryskin_s21,The president of the college handed each graduate a diploma.,Control,diploma,-2.0063287499999998,-0.43491140157851754
ryskin_2021,ryskin_s21,The princess arrived at the ball in a horse-drawn carriages.,Synt,carriages,-2.4687625,-0.49006448916279427
ryskin_2021,ryskin_s21,The printer needed more paper and a new ink cartridges.,Synt,cartridges,-8.79535,-1.2446176213619256
ryskin_2021,ryskin_s21,The pseudoscience of inferring personality from skull measurements is saffron.,Sem,saffron,-2.22817,-0.4613697426729023
ryskin_2021,ryskin_s21,The reagents reacted faster in the presence of a catalysts.,Synt,catalysts,-2.025503125,-0.4371982718247934
ryskin_2021,ryskin_s21,The retiree found he soon tired of all this phonology.,Sem,phonology,-0.5817624999999997,-0.2650076539479551
ryskin_2021,ryskin_s21,The rice was spiced with a pinch of that saffron.,Control,saffron,-12.3273,-1.6658627136444115
ryskin_2021,ryskin_s21,The ring held small diamonds set around this blue sapphires.,Synt,sapphires,0.6817937500000001,-0.11430708651767955
ryskin_2021,ryskin_s21,The sailors feared the harsh discipline of this ship captain.,Control,captain,-0.86144125,-0.29836410034532784
ryskin_2021,ryskin_s21,The scientist designed an experiment to test a controversial hypothesis.,Control,hypothesis,-0.18698750000000006,-0.21792402272276273
ryskin_2021,ryskin_s21,The sermon denounced pride and extolled the virtue of humility.,Control,humility,8.17677875,0.7795973141620719
ryskin_2021,ryskin_s21,"The slogan ""change"" was a focus of that presidential champagne.",SemCrit,champagne,0.8210925,-0.0976933420426488
ryskin_2021,ryskin_s21,The soldier rammed gunpowder down the barrel of a distraction.,Sem,distraction,-7.04185,-1.035482931086769
ryskin_2021,ryskin_s21,The storyteller could turn any incident into an amusing hearse.,Sem,hearse,-11.4191875,-1.5575548571160407
ryskin_2021,ryskin_s21,The student had his editorial published in a local gazelle.,SemCrit,gazelle,1.09720625,-0.0647620825120175
ryskin_2021,ryskin_s21,The study of sounds in language is known as phonologies.,Synt,phonologies,4.4972034999999995,0.34074540070163173
ryskin_2021,ryskin_s21,The sudden change in protocol had caused all this consternations.,Synt,consternations,2.620975,0.1169732500127686
ryskin_2021,ryskin_s21,The teacher interrupted his sentence to make a grammatical mercenary.,Sem,mercenary,-4.138880125,-0.6892544134442057
ryskin_2021,ryskin_s21,The teacher taught that subtraction was the opposite of additions.,Synt,additions,3.387015675,0.2083366257209504
ryskin_2021,ryskin_s21,The thesaurus shows that a synonym for drunkenness is splinter.,Sem,splinter,5.25272875,0.430854633181706
ryskin_2021,ryskin_s21,"The three kings bore gifts of gold, myrrh, and frankincenses.",Synt,frankincenses,16.045962499999998,1.7181312783904974
ryskin_2021,ryskin_s21,The upscale apartment was complete with all these modern amenities.,Control,amenities,-1.70158,-0.39856493140857685
ryskin_2021,ryskin_s21,The vicious cyclone tragically caused many deaths and much distraction.,SemCrit,distraction,3.49313375,0.2209930105214756
ryskin_2021,ryskin_s21,"The whining alarm shut off, finally silencing this annoying distractions.",Synt,distractions,6.092595,0.5310229639865576
ryskin_2021,ryskin_s21,The woman brought her sick pet dog to a veteran.,SemCrit,veteran,16.439875,1.7651120418253496
ryskin_2021,ryskin_s21,"The zoo had two giraffes, an elephant, and a rhino.",Control,rhino,4.2694275,0.31357923975945096
ryskin_2021,ryskin_s21,There is a beanbag toss game booth at this carnival.,Control,carnival,-13.504175,-1.8062250681454521
ryskin_2021,ryskin_s21,This docile herbivorous aquatic mammal is known as a manatees.,Synt,manatees,10.0586,1.0040364953836047
ryskin_2021,ryskin_s21,"To make the car accelerate, press down on this immorality.",Sem,immorality,3.27105,0.19450574717879218
ryskin_2021,ryskin_s21,"To protect herself from the sun, she carried a parasols.",Synt,parasols,5.84582,0.5015908492488035
ryskin_2021,ryskin_s21,Two common semi-aquatic rodents are a beaver and a muskrat.,Control,muskrat,-11.4090125,-1.5563413153575294
ryskin_2021,ryskin_s21,Two important fluids in the body are blood and nymph.,SemCrit,nymph,-7.2883125,-1.0648777748859939
ryskin_2021,ryskin_s21,Up on the tree branch perched a bright red masquerade.,Sem,masquerade,8.011099999999999,0.7598373061401583
ryskin_2021,ryskin_s21,Use Pythagoras' theorem to find the length of a hypothesis.,SemCrit,hypothesis,8.153725,0.7768477624848942
ryskin_2021,ryskin_s21,You cannot buy Cuban cigars because there is a correction.,Sem,correction,-8.6707125,-1.2297524802389317
ryskin_2021,ryskin_s21,Yuan emperors were Mongolian because Kublai Khan founded this dynasty.,Control,dynasty,2.6559975,0.12115027863561527
ryskin_2021,ryskin_s22,"""He loves me?"" she wondered, plucking off a daisy petals.",Synt,petals,-6.6617999999999995,-0.9901555064850734
ryskin_2021,ryskin_s22,"""It's alive!"" he cackled as he animated this monster bounty.",Sem,bounty,1.01851875,-0.07414690483367498
ryskin_2021,ryskin_s22,"""Never stay out past midnight,"" was his mother's strict admission.",SemCrit,admission,-1.9607737500000002,-0.4294781932434821
ryskin_2021,ryskin_s22,"""Oh, yes, very impressive,"" she drawled with a sarcastic inflection.",Control,inflection,2.792376375,0.13741577836940444
ryskin_2021,ryskin_s22,A lolcat is cat photograph with a humorous ungrammatical captain.,SemCrit,captain,-6.06079875,-0.9184758884219244
ryskin_2021,ryskin_s22,A new gravitational theory was proposed by an eminent physicists.,Synt,physicists,8.7916125,0.8529266930482782
ryskin_2021,ryskin_s22,A soldier fighting for the highest bidder is a mercenary.,Control,mercenary,11.3306625,1.1557515777606457
ryskin_2021,ryskin_s22,A syllogism is a common form of a deductive inferno.,SemCrit,inferno,-1.6984375,-0.398190134850727
ryskin_2021,ryskin_s22,"After hours of playing, the guitarist's fingertips developed a calluses.",Synt,calluses,-8.889375,-1.2558317013465972
ryskin_2021,ryskin_s22,"After she deceived her mother, she had a guilty musket.",Sem,musket,0.68565375,-0.11384671588496666
ryskin_2021,ryskin_s22,"After the Holocaust, German history could never escape this infamies.",Synt,infamies,-2.3180475,-0.47208916276141405
ryskin_2021,ryskin_s22,Agriculture in this desert would be impossible without this irrigations.,Synt,irrigations,4.2556275,0.31193335511400067
ryskin_2021,ryskin_s22,An intense tension headache can be mistaken for a migraine.,Control,migraine,9.738687500000001,0.9658814901924723
ryskin_2021,ryskin_s22,Apply this eyeliner and brush your lashes with this audition.,Sem,audition,-10.901425,-1.4958028753232886
ryskin_2021,ryskin_s22,Blinking causes a momentary pupil contraction followed by a dilation.,Control,dilation,-6.5367750000000004,-0.9752441493983034
ryskin_2021,ryskin_s22,Blizzards are deadly hazards for explorers on an arctic expedition.,Control,expedition,6.0104,0.521219812650848
ryskin_2021,ryskin_s22,"Candidates must be citizens, but that is the only stipulations.",Synt,stipulations,0.3751737500000001,-0.15087673506753327
ryskin_2021,ryskin_s22,Capture or kill the wanted criminal to collect an expedition.,Sem,expedition,1.0946150000000001,-0.06507113313430177
ryskin_2021,ryskin_s22,Cats were the only company for this lonely old splinter.,SemCrit,splinter,-8.206325,-1.1743663747469704
ryskin_2021,ryskin_s22,Champagne was once reserved exclusively for the royalty and nobility.,Control,nobility,1.93918,0.0356576035022751
ryskin_2021,ryskin_s22,Clownfish have evolved invulnerability to the poison tentacles of anemone.,Synt,anemone,5.056575,0.40745996323442313
ryskin_2021,ryskin_s22,"Considering my previous experiences, I had a rather low expectation.",Control,expectation,-9.917837500000001,-1.378493341721341
ryskin_2021,ryskin_s22,"Despite technological advances, wars cannot be won without an infantry.",Control,infantry,1.6850625000000001,0.005349770792838519
ryskin_2021,ryskin_s22,Don't call it a prison; call it a correctional mortal.,Sem,mortal,-4.43979875,-0.7251440760831569
ryskin_2021,ryskin_s22,"Each winter evening, the family gathers around a warm hearths.",Synt,hearths,-4.0792925,-0.6821475759770788
ryskin_2021,ryskin_s22,Edith Piaf's extraordinary singing career was begun in a carburetor.,SemCrit,carburetor,-5.0964625,-0.8034623937171307
ryskin_2021,ryskin_s22,"For lunch, she had brought tomato soup in a thermal.",SemCrit,thermal,1.98431,0.041040123360910875
ryskin_2021,ryskin_s22,Harvesting crops is often the job of a seasonal massage.,Sem,massage,-0.18385625000000005,-0.21755056791869995
ryskin_2021,ryskin_s22,He denounced the novel's film adaptation as a complete travesties.,Synt,travesties,-3.7880875,-0.6474164282829944
ryskin_2021,ryskin_s22,He had a short attention span and needed constant stimulation.,Control,stimulation,5.8823625,0.5059491637166563
ryskin_2021,ryskin_s22,He had sprinted and was still sweating from this exertions.,Synt,exertions,-10.060875000000001,-1.3955529957049353
ryskin_2021,ryskin_s22,"He idolized her, and her self-esteem benefited from this adorations.",Synt,adorations,2.9451537500000002,0.15563707805670213
ryskin_2021,ryskin_s22,"He soon backed away, sensing he had crossed a boundary.",Control,boundary,-1.9680337499999998,-0.43034407168739286
ryskin_2021,ryskin_s22,Her grandmother's pennies inspired her to start a coin parasol.,Sem,parasol,-5.57864,-0.8609702591976833
ryskin_2021,ryskin_s22,His office is down at the end of this corridor.,Control,corridor,10.9721625,1.112994357079925
ryskin_2021,ryskin_s22,His personality was dramatically altered after acquiring this brain leisure.,SemCrit,leisure,2.108905,0.05590019563626481
ryskin_2021,ryskin_s22,I blacked out and was confused when I regained duration.,Sem,duration,-3.02348775,-0.5562249073815332
ryskin_2021,ryskin_s22,I control my fate; I don't have a predetermined embargo.,Sem,embargo,-2.920335,-0.5439221880075494
ryskin_2021,ryskin_s22,"In the nineties, the Rugrats was a very popular carton.",SemCrit,carton,-3.3512375,-0.5953146378942278
ryskin_2021,ryskin_s22,"Like the IRS and FBI, CIA is another three-letter mobility.",Sem,mobility,2.4022725,0.09088925822497139
ryskin_2021,ryskin_s22,Marie Curie died of exposure to radiation from this veterinarian.,Sem,veterinarian,-2.5951975000000003,-0.5051440127242083
ryskin_2021,ryskin_s22,Medics cleaned and bandaged the wound to prevent an infection.,Control,infection,-2.4675624999999997,-0.489921368758842
ryskin_2021,ryskin_s22,My back was so tense I really needed a massage.,Control,massage,-3.0096675,-0.5545766075792662
ryskin_2021,ryskin_s22,Old car engines mixed fuel and air in a carburetors.,Synt,carburetors,-1.3509875,-0.3567508145563996
ryskin_2021,ryskin_s22,On the mountaintop we felt dizzy because of this altitude.,Control,altitude,-8.2385375,-1.1782082630905621
ryskin_2021,ryskin_s22,One window on the dilapidated house was missing a migrant.,Sem,migrant,-7.8060125,-1.12662230249104
ryskin_2021,ryskin_s22,Political corruption and economic hardship fueled a growing anti-government dalmatian.,Sem,dalmatian,-6.794925,-1.006032926298521
ryskin_2021,ryskin_s22,"Rather than reducing violence, the intervention just caused an escalator.",SemCrit,escalator,-21.412,-2.749367658464893
ryskin_2021,ryskin_s22,Romeo longingly admired Juliet as she stood on this balcony.,Control,balcony,1.5657025,-0.008885938720273948
ryskin_2021,ryskin_s22,Rupert Murdoch is the owner of a vast media empires.,Synt,empires,3.0531200000000003,0.16851388915103924
ryskin_2021,ryskin_s22,Senator McCarthy accused the screenwriter of being a Communist sympathizers.,Synt,sympathizers,-3.9330399999999996,-0.6647044785778957
ryskin_2021,ryskin_s22,She danced with an elegant masked gentleman at that mascara.,SemCrit,mascara,-12.864775,-1.7299657462395868
ryskin_2021,ryskin_s22,"She didn't answer the phone, so I left a massage.",SemCrit,massage,-1.90564,-0.4229025561006489
ryskin_2021,ryskin_s22,She saved him from the poison by administering a matinee.,Sem,matinee,-2.7256,-0.5206967281211892
ryskin_2021,ryskin_s22,She was vaccinated so her body would developed an immunities.,Synt,immunities,-5.4962275,-0.8511411672887575
ryskin_2021,ryskin_s22,Soda cans and tin foil are both made of exertion.,Sem,exertion,-10.48415,-1.4460357365239924
ryskin_2021,ryskin_s22,Some controversial stem cell research requires a fertilized human migraine.,Sem,migraine,-3.3433075,-0.5943688505581103
ryskin_2021,ryskin_s22,Someone who has fought in a war is a veterans.,Synt,veterans,-6.17950875,-0.932634074382896
ryskin_2021,ryskin_s22,That grenade explodes stronger than a stick of this dynamites.,Synt,dynamites,-0.5460499999999999,-0.26074833109283596
ryskin_2021,ryskin_s22,That white dog with little black spots is a dalmations.,Synt,dalmations,3.9610625,0.27680147028885005
ryskin_2021,ryskin_s22,The Big Dipper may perhaps be the most famous constellation.,Control,constellation,6.6836375,0.6015148317806575
ryskin_2021,ryskin_s22,The Caribbean cruise package includes this kayaking and snorkeling exertion.,SemCrit,exertion,2.2782975,0.07610313149165941
ryskin_2021,ryskin_s22,The Christmas tree was decorated with many shining glass infantry.,Sem,infantry,2.40669,0.09141612021202046
ryskin_2021,ryskin_s22,The United States has a large stockpile of nuclear ornaments.,SemCrit,ornaments,-14.912625,-1.9742066789341857
ryskin_2021,ryskin_s22,The afternoon showing cost less because it was a matinees.,Synt,matinees,-2.218325,-0.4601955590254777
ryskin_2021,ryskin_s22,The ambassador who negotiated the deal was a skilled diplomats.,Synt,diplomats,0.7439425000000001,-0.1068947913467425
ryskin_2021,ryskin_s22,The archeologists found the mummy of a young Egyptian pheromone.,SemCrit,pheromone,-9.84995,-1.3703966030352532
ryskin_2021,ryskin_s22,The artist achieved eternal fame despite not seeking this immortalities.,Synt,immortalities,0.023693749999999958,-0.19279670138513355
ryskin_2021,ryskin_s22,The baseball player felt cheated and swore at a coronation.,Sem,coronation,-6.4357375,-0.9631937095530361
ryskin_2021,ryskin_s22,The bleach is too concentrated and requires a one-in-five dilution.,Control,dilution,15.249125,1.6230948576536113
ryskin_2021,ryskin_s22,The casket was carried to the cemetery in a hearse.,Control,hearse,-6.0520075,-0.9174273823792204
ryskin_2021,ryskin_s22,The cause of death must be determined by a coroners.,Synt,coroners,-8.78555,-1.2434488047296492
ryskin_2021,ryskin_s22,The celebrating couple joyfully popped open a bottle of campaign.,SemCrit,campaign,4.325676125,0.320287844702581
ryskin_2021,ryskin_s22,The child made a caterpillar from an old egg cartons.,Synt,cartons,-7.669075,-1.1102901772275362
ryskin_2021,ryskin_s22,The child wore a glittery crown with a pink captain.,Sem,captain,-3.98654625,-0.6710860086728687
ryskin_2021,ryskin_s22,"The circus featured an acrobat, a clown, and a cavity.",Sem,cavity,-2.1235125,-0.4488875562757126
ryskin_2021,ryskin_s22,The coach scolded the player for having a bad attitude.,Control,attitude,-15.662875,-2.063686748155136
ryskin_2021,ryskin_s22,The college sent out a newsletter to all its alumnus.,Synt,alumnus,-2.21935,-0.4603178077038536
ryskin_2021,ryskin_s22,The computer could read text aloud using a speech synthesizer.,Control,synthesizer,-10.5492,-1.453794055088235
ryskin_2021,ryskin_s22,The congregation listens to a sermon delivered by a pastor.,Control,pastor,11.700475,1.1998580064161242
ryskin_2021,ryskin_s22,"The contraction for ""it is"" needs to include an apostrophe.",Control,apostrophe,9.6525625,0.9556096195338192
ryskin_2021,ryskin_s22,The dentist congratulated me on not having a single cavalry.,SemCrit,cavalry,1.3314035000000002,-0.03683007832493825
ryskin_2021,ryskin_s22,The detectives discovered the professor was poisoned with this carriage.,Sem,carriage,9.4672375,0.9335064621484508
ryskin_2021,ryskin_s22,The devout Christian girl travelled to India as a mercenary.,SemCrit,mercenary,-2.913125,-0.5430622729138032
ryskin_2021,ryskin_s22,The doomsday preacher urged repentance and warned of an apostrophe.,SemCrit,apostrophe,0.004383750000000075,-0.19509974721873105
ryskin_2021,ryskin_s22,The flooded river fertilized the fields with a rich juggler.,Sem,juggler,-9.969025,-1.3845983214524271
ryskin_2021,ryskin_s22,The flute player nervously prepared an excerpt for a corridor.,Sem,corridor,5.567775,0.4684292553180616
ryskin_2021,ryskin_s22,The goddess refused to be bested by a mere mortal.,Control,mortal,3.3543875,0.20444516106576446
ryskin_2021,ryskin_s22,The herd of cows was out grazing in a pasture.,Control,pasture,-4.6565875,-0.7509998206434012
ryskin_2021,ryskin_s22,The king knelt to be crowned at an official parasite.,Sem,parasite,-4.9225875,-0.7827248435194728
ryskin_2021,ryskin_s22,The low intensity workout compensated by having a long adoration.,SemCrit,adoration,0.5166150000000002,-0.13400746103794617
ryskin_2021,ryskin_s22,The mason built his own house of brick and mortar.,Control,mortar,-10.382125,-1.433867520512973
ryskin_2021,ryskin_s22,The monk sat quietly and fell into a deep medication.,SemCrit,medication,-5.144727625,-0.8092188305394669
ryskin_2021,ryskin_s22,The museum pass provides five dollars off of each carnival.,Sem,carnival,-3.8872875000000002,-0.6592477150097098
ryskin_2021,ryskin_s22,The napalm turned the luscious forest into a fiery attitude.,Sem,attitude,-5.839835,-0.8921222041229298
ryskin_2021,ryskin_s22,The poor stayed poor because of this limited upward nobility.,SemCrit,nobility,3.62479,0.23669525692383575
ryskin_2021,ryskin_s22,The powerful cheetah sprinted in pursuit of a baby gazelle.,Control,gazelle,-5.07805,-0.801266390018989
ryskin_2021,ryskin_s22,The preacher believed drunkenness was the cause of much immoralities.,Synt,immoralities,4.39029375,0.3279945951962742
ryskin_2021,ryskin_s22,The princess arrived at the ball in a horse-drawn cartridge.,SemCrit,cartridge,-7.2450937500000006,-1.059723204087403
ryskin_2021,ryskin_s22,The printer needed more paper and a new ink carriage.,SemCrit,carriage,-4.0466125,-0.678249930309447
ryskin_2021,ryskin_s22,The pseudoscience of inferring personality from skull measurements is phrenology.,Control,phrenology,14.6349825,1.5498479220834316
ryskin_2021,ryskin_s22,The reagents reacted faster in the presence of a callus.,SemCrit,callus,-3.712432125,-0.6383932384236982
ryskin_2021,ryskin_s22,The retiree found he soon tired of all this leisure.,Control,leisure,8.6000525,0.830079905897375
ryskin_2021,ryskin_s22,The rice was spiced with a pinch of that message.,Sem,message,5.452,0.45462111801175636
ryskin_2021,ryskin_s22,The scientist designed an experiment to test a controversial gazette.,Sem,gazette,-15.7196875,-2.070462604779748
ryskin_2021,ryskin_s22,The sermon denounced pride and extolled the virtue of alumni.,Sem,alumni,1.7009937499999999,0.007249843239058098
ryskin_2021,ryskin_s22,The soaring eagle circled and glided upwards on a thermals.,Synt,thermals,6.346195,0.5612690760217898
ryskin_2021,ryskin_s22,The storyteller could turn any incident into an amusing anecdote.,Control,anecdote,4.8322525,0.38070569088811645
ryskin_2021,ryskin_s22,The student had his editorial published in a local gazettes.,Synt,gazettes,-6.5396374999999995,-0.9755855511952309
ryskin_2021,ryskin_s22,The student went to medical school to become a physician.,Control,physician,-1.3633450000000003,-0.35822465654959906
ryskin_2021,ryskin_s22,The study of sounds in language is known as phrenology.,SemCrit,phrenology,3.95867125,0.2765162730672245
ryskin_2021,ryskin_s22,The teacher interrupted his sentence to make a grammatical correction.,Control,correction,-6.3553625,-0.9536076241633208
ryskin_2021,ryskin_s22,The teacher taught that subtraction was the opposite of audition.,SemCrit,audition,-4.693675,-0.755423135628049
ryskin_2021,ryskin_s22,The thesaurus shows that a synonym for drunkenness is inebriation.,Control,inebriation,3.6686924999999997,0.24193137653592872
ryskin_2021,ryskin_s22,"The three kings bore gifts of gold, myrrh, and Frankenstein.",SemCrit,Frankenstein,3.9876875000000003,0.27997695425153957
ryskin_2021,ryskin_s22,The vicious cyclone tragically caused many deaths and much destructions.,Synt,destructions,4.51926875,0.34337705694605375
ryskin_2021,ryskin_s22,The vintage wedding dress was big and required an altercation.,SemCrit,altercation,0.42703749999999996,-0.1446911010254699
ryskin_2021,ryskin_s22,The woman brought her sick pet dog to a veterinarians.,Synt,veterinarians,8.7198625,0.8443692855619694
ryskin_2021,ryskin_s22,There is a beanbag toss game booth at this destruction.,Sem,destruction,6.8945375,0.6266682427752571
ryskin_2021,ryskin_s22,This docile herbivorous aquatic mammal is known as a matinee.,SemCrit,matinee,-5.359076249999999,-0.8347835487032995
ryskin_2021,ryskin_s22,"To make the car accelerate, press down on this pedal.",Control,pedal,1.4958,-0.017223000417998
ryskin_2021,ryskin_s22,"To protect herself from the sun, she carried a parasite.",SemCrit,parasite,-6.30795,-0.9479528773696676
ryskin_2021,ryskin_s22,Two common semi-aquatic rodents are a beaver and a collection.,Sem,collection,-7.4471625,-1.0838233383591669
ryskin_2021,ryskin_s22,Two important fluids in the body are blood and lymphs.,Synt,lymphs,-0.79616,-0.29057820128657386
ryskin_2021,ryskin_s22,Up on the tree branch perched a bright red cardinal.,Control,cardinal,4.1035985,0.2938013118702928
ryskin_2021,ryskin_s22,Yuan emperors were Mongolian because Kublai Khan founded this inebriation.,Sem,inebriation,-1.5071775,-0.3753791278008117
ryskin_2021,ryskin_s23,"""Can't you just be quiet?"" she snapped revealing her irrigation.",SemCrit,irrigation,-4.120218125,-0.6870286526287424
ryskin_2021,ryskin_s23,"""He loves me?"" she wondered, plucking off a daisy petal.",Control,petal,-0.64683125,-0.2727682087685092
ryskin_2021,ryskin_s23,"""It's alive!"" he cackled as he animated this monster Frankensteins.",Synt,Frankensteins,-6.91724,-1.0206210698063656
ryskin_2021,ryskin_s23,"""Never stay out past midnight,"" was his mother's strict gazelle.",Sem,gazelle,-4.16331625,-0.6921688368450611
ryskin_2021,ryskin_s23,"""Oh, yes, very impressive,"" she drawled with a sarcastic infection.",SemCrit,infection,-4.6692225,-0.7525067592300146
ryskin_2021,ryskin_s23,A lolcat is cat photograph with a humorous ungrammatical radius.,Sem,radius,-2.21442625,-0.45973056679638713
ryskin_2021,ryskin_s23,A soldier fighting for the highest bidder is a missionary.,SemCrit,missionary,4.9311375,0.3924994085087945
ryskin_2021,ryskin_s23,A syllogism is a common form of a deductive peasantry.,Sem,peasantry,-2.75262625,-0.5239200679689503
ryskin_2021,ryskin_s23,"After hours of playing, the guitarist's fingertips developed a callus.",Control,callus,2.0437418750000003,0.04812838499227493
ryskin_2021,ryskin_s23,"After she deceived her mother, she had a guilty consciences.",Synt,consciences,-1.2216524999999998,-0.3413254166854344
ryskin_2021,ryskin_s23,"After the Holocaust, German history could never escape this infamy.",Control,infamy,2.210425,0.06800818181062117
ryskin_2021,ryskin_s23,Agriculture in this desert would be impossible without this irrigation.,Control,irrigation,-4.3693625,-0.716743355622425
ryskin_2021,ryskin_s23,An intense tension headache can be mistaken for a migrant.,SemCrit,migrant,5.979699999999999,0.5175583156497375
ryskin_2021,ryskin_s23,Apply this eyeliner and brush your lashes with this mascaras.,Synt,mascaras,-13.496625,-1.8053246022705862
ryskin_2021,ryskin_s23,Blackmail is just one of many weapons in this arsenic.,SemCrit,arsenic,10.827937499999999,1.0957930735299195
ryskin_2021,ryskin_s23,Blinking causes a momentary pupil contraction followed by a dilution.,SemCrit,dilution,-1.38689375,-0.3610332453934069
ryskin_2021,ryskin_s23,"Candidates must be citizens, but that is the only stipulation.",Control,stipulation,2.5278025,0.10586084514840474
ryskin_2021,ryskin_s23,Capture or kill the wanted criminal to collect a bounties.,Synt,bounties,-4.3292375000000005,-0.7119577671152733
ryskin_2021,ryskin_s23,Cats were the only company for this lonely old radium.,Sem,radium,-1.15694875,-0.33360839432108247
ryskin_2021,ryskin_s23,Champagne was once reserved exclusively for the royalty and mobility.,SemCrit,mobility,-0.5427587500000001,-0.26035579356824623
ryskin_2021,ryskin_s23,Claiming two wrongs make a right is a common fallacy.,Control,fallacy,-2.15370125,-0.45248807802138924
ryskin_2021,ryskin_s23,"Considering my previous experiences, I had a rather low expedition.",SemCrit,expedition,-2.1415875,-0.45104330736024256
ryskin_2021,ryskin_s23,"Despite technological advances, wars cannot be won without an infamy.",SemCrit,infamy,1.5186125,-0.014502221905364987
ryskin_2021,ryskin_s23,"Disgusted, she pulled away from his touch with a facility.",Sem,facility,-7.02845,-1.0338847532426363
ryskin_2021,ryskin_s23,Don't call it a prison; call it a correctional facilities.,Synt,facilities,-5.7834125,-0.8853928616296021
ryskin_2021,ryskin_s23,"Each winter evening, the family gathers around a warm hearth.",Control,hearth,-4.4641625,-0.728049867534649
ryskin_2021,ryskin_s23,Edith Piaf's extraordinary singing career was begun in a thermos.,Sem,thermos,6.88455,0.6254770635798633
ryskin_2021,ryskin_s23,Feudal lords lived off the labor of an oppressed peasantry.,Control,peasantry,1.1733625,-0.055679154792446686
ryskin_2021,ryskin_s23,"For lunch, she had brought tomato soup in a lesion.",Sem,lesion,1.723031625,0.009878234549264904
ryskin_2021,ryskin_s23,Handling the rough wooden plank gave the woman a splinters.,Synt,splinters,-4.5195425,-0.7346548741770431
