dataset,subject,stim,condition,critical_word,meanAmp,meanAmp_z
michaelov_2024,michaelov_CP28,The dough was put in the hot stove,Rel,stove,-0.18555555555555558,-0.13235130791114366
michaelov_2024,michaelov_CP28,The federal agents examined the hundred dollar bill with a microscope to see if it was genuine,Rel,genuine,5.78,0.7333819127406139
michaelov_2024,michaelov_CP28,The fertilizer enriched the soil,BC,soil,2.606666666666667,0.27286150331960074
michaelov_2024,michaelov_CP28,The gem cutter examined the ruby very closely before cutting because he knew that one this large was very fragile,Unrel,fragile,10.134444444444444,1.3653075025588737
michaelov_2024,michaelov_CP28,"The government controlled the news media, so most of the reports from the war zone were censored",BC,censored,-0.8088888888888888,-0.22281067404741406
michaelov_2024,michaelov_CP28,"The groups in the parade walked by slowly, each waving their hands",BC,hands,-3.017777777777778,-0.543368998252237
michaelov_2024,michaelov_CP28,"The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be courageous",Rel,courageous,5.81,0.7377355720733755
michaelov_2024,michaelov_CP28,The inspector from the health department found a roach in a very expensive speech,Implaus,speech,-0.5455555555555556,-0.1845952199042838
michaelov_2024,michaelov_CP28,The journal issue that has the new article about diseases of the eye is still in stores,Unrel,stores,1.4611111111111112,0.10661621546488627
michaelov_2024,michaelov_CP28,The kitten waited patiently because behind the refrigerator was a savior,Implaus,savior,-7.472222222222222,-1.189806785846369
michaelov_2024,michaelov_CP28,The little girl kept a lock on her journal,Rel,journal,7.622222222222222,1.0007288451005716
michaelov_2024,michaelov_CP28,The little girl pulled on the rubber band to see how far it would yell,Implaus,yell,4.6,0.5621379789853211
michaelov_2024,michaelov_CP28,"The little girl was very sick, but unfortunately there was no joke",Implaus,joke,0.3244444444444444,-0.05833909925419513
michaelov_2024,michaelov_CP28,"The meteor shower should have been spectacular, but the city lights blocked the doll",Implaus,doll,0.25777777777777783,-0.06801389777144329
michaelov_2024,michaelov_CP28,"The new dress was very pretty, but it was cut from an unusual pattern",Unrel,pattern,-1.0599999999999998,-0.25925241512904884
michaelov_2024,michaelov_CP28,The nurse brought him a glass of juice and his pillow,Unrel,pillow,3.5466666666666664,0.4092761624127999
michaelov_2024,michaelov_CP28,"The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or pretty",BC,pretty,11.106666666666666,1.5063983142687427
michaelov_2024,michaelov_CP28,The pilot spoke to an air traffic controller just before the fortune,Implaus,fortune,-0.8866666666666666,-0.2340979389842036
michaelov_2024,michaelov_CP28,The princess wore a hat,Rel,hat,-2.84,-0.5175695355395751
michaelov_2024,michaelov_CP28,The rangers say that somewhere in the state park is a contrast,Implaus,contrast,18.165555555555557,2.5307982306033705
michaelov_2024,michaelov_CP28,The restaurant will reopen with new menus,Unrel,menus,-4.223333333333333,-0.7183216047724746
michaelov_2024,michaelov_CP28,The salesman made the mistake of talking down to Jane because he thought she was stupid,Rel,stupid,-1.4055555555555557,-0.30940012077678525
michaelov_2024,michaelov_CP28,The soldiers had special night vision goggles so they could see the camp,Unrel,camp,-6.571111111111112,-1.0590357592215647
michaelov_2024,michaelov_CP28,The teacher was not looking forward to another year of classes,Rel,classes,-7.334444444444445,-1.1698122022440565
michaelov_2024,michaelov_CP28,The tip of the knife was broken,Unrel,broken,-2.0422222222222226,-0.4017944466165053
michaelov_2024,michaelov_CP28,The wealthy author always points out that she wrote four novels before one was banned,Unrel,banned,-2.132222222222222,-0.41485542461479036
michaelov_2024,michaelov_CP28,The whole town came to hear their mayor resign,Unrel,resign,6.844444444444445,0.8878561957326765
michaelov_2024,michaelov_CP28,The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical terms,BC,terms,-1.1422222222222222,-0.271184666633655
michaelov_2024,michaelov_CP28,The young girl passed her friend a mechanic,Implaus,mechanic,-5.986666666666667,-0.974220025553689
michaelov_2024,michaelov_CP28,They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's shrine,Rel,shrine,-1.3455555555555554,-0.3006928021112618
michaelov_2024,michaelov_CP28,They sent the kids with measles home from school because they were contagious,BC,contagious,-8.401111111111112,-1.3246089785200272
michaelov_2024,michaelov_CP28,"They've been living together for a long time, but don't think they're actually married",BC,married,-0.3244444444444444,-0.15250713815541067
michaelov_2024,michaelov_CP28,"Trying to evade their captors, the escaped prisoners of war lived in constant hiding",Unrel,hiding,6.601111111111111,0.8525431811447205
michaelov_2024,michaelov_CP28,Vic asked her to repeat what she had said,BC,said,-3.8788888888888895,-0.6683351457666926
michaelov_2024,michaelov_CP28,Water was leaking out from the hole in the ceiling,Rel,ceiling,-2.131111111111111,-0.4146941779728362
michaelov_2024,michaelov_CP28,We finally got a decent picture on the TV after an hour of adjusting the ceremonies,Implaus,ceremonies,4.108888888888888,0.49086696324159285
michaelov_2024,michaelov_CP28,"When Diane heard the shark warning, she swam as fast as she could for safety",Unrel,safety,3.508888888888889,0.40379377658635934
michaelov_2024,michaelov_CP28,When the shooting started they ran for cover,BC,cover,-0.4122222222222222,-0.16524562286978745
michaelov_2024,michaelov_CP28,"When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour van",Rel,van,-1.6766666666666667,-0.34874430141359447
michaelov_2024,michaelov_CP28,When they were in London they visited Buckingham twice,Unrel,twice,1.28,0.08033301282636204
michaelov_2024,michaelov_CP28,"When traveling, Roger prefers to stick to major plants",Implaus,plants,-0.21222222222222215,-0.1362212273180429
michaelov_2024,michaelov_CP28,"When you go to bed, turn off the lamp",Rel,lamp,-6.233333333333333,-1.0100167800675073
michaelov_2024,michaelov_CP28,"While hemming a pair of pants, Bridget accidentally dropped her glasses",Unrel,glasses,-5.248888888888889,-0.8671522552961425
michaelov_2024,michaelov_CP29,"After a week, they gave up on the missing hikers and called off the boss",Implaus,boss,6.001111111111111,0.7654699944894869
michaelov_2024,michaelov_CP29,"After swimming the English Channel, Bonita was cold and completely blue",Unrel,blue,14.178888888888888,1.9522452792719296
michaelov_2024,michaelov_CP29,"After the divorce, she had to move out of the expensive house to an apartment that was ugly",Unrel,ugly,6.344444444444445,0.8152952068533151
michaelov_2024,michaelov_CP29,"After the most recent price increase, the small business owner decided to order his office supplies from another gown",Implaus,gown,5.392222222222222,0.6771068346986203
michaelov_2024,michaelov_CP29,"Alone in the canyon, he was so spooked he was scared by his own horse",Unrel,horse,-2.1833333333333336,-0.4222727701446806
michaelov_2024,michaelov_CP29,Andrew was glad that the meeting was very short,BC,short,-17.485555555555557,-2.6429615231370454
michaelov_2024,michaelov_CP29,At night they often took a short walk,BC,walk,-2.2222222222222223,-0.4279164026130754
michaelov_2024,michaelov_CP29,"At that time, the boys lived down by the river in a shack",Rel,shack,7.681111111111111,1.0092749171241409
michaelov_2024,michaelov_CP29,Betsy could never tell a joke,Unrel,joke,2.2844444444444445,0.22609997715290123
michaelov_2024,michaelov_CP29,Dennis the Menance was known for making jokes,Unrel,jokes,4.485555555555556,0.5455295748640452
michaelov_2024,michaelov_CP29,"During the summer, the children hung out at the theatre",Unrel,theatre,9.032222222222222,1.2053508337403704
michaelov_2024,michaelov_CP29,Eva turned down the heat and left the sauce on the stove to state,Implaus,state,5.5633333333333335,0.7019388175595573
michaelov_2024,michaelov_CP29,"Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were young",BC,young,-0.21333333333333332,-0.13638247395999706
michaelov_2024,michaelov_CP29,Every spring they held the annual ball,BC,ball,7.615555555555556,0.999761365248847
michaelov_2024,michaelov_CP29,Everyone on the scene gathered around to look at the temper,Implaus,temper,0.29555555555555557,-0.06253151194500266
michaelov_2024,michaelov_CP29,"From her house a half mile away, Diana could still hear the loud cheers coming from the stands",Rel,stands,4.674444444444444,0.5729415039962482
michaelov_2024,michaelov_CP29,George must keep his pet on a chain,Rel,chain,-0.7377777777777778,-0.21249088896234938
michaelov_2024,michaelov_CP29,George was born into a wealthy family and has no idea what it's like to be hungry,Unrel,hungry,7.9399999999999995,1.0468453846994545
michaelov_2024,michaelov_CP29,"Grinning wherever he went, it was easy to tell that Carl was proud of his new gold trophy",Rel,trophy,-0.7266666666666667,-0.21087842254280803
michaelov_2024,michaelov_CP29,"He didn't have time to file everything on his desk, so he organized it into two boxes",Unrel,boxes,-2.5033333333333334,-0.4687118030274719
michaelov_2024,michaelov_CP29,He tinkered with the engine every weekend until it was absolutely correct,Rel,correct,6.0811111111111105,0.7770797527101847
michaelov_2024,michaelov_CP29,He took a job training dogs for the blankets,Implaus,blankets,9.483333333333333,1.2708169703737497
michaelov_2024,michaelov_CP29,He was afraid that doing drugs would damage his reputation,Unrel,reputation,1.0933333333333333,0.05324357697806715
michaelov_2024,michaelov_CP29,"He was desperate for a job, so finally took something doing door to door solicitation",Rel,solicitation,-17.212222222222223,-2.6032948492163275
michaelov_2024,michaelov_CP29,"Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major bonus",Rel,bonus,-9.296666666666667,-1.4545737719350609
michaelov_2024,michaelov_CP29,His boss refused to give him a vacation,Unrel,vacation,-2.035555555555556,-0.4008269667647805
michaelov_2024,michaelov_CP29,"His first film was a failure, but he learned some techniques in that first try",BC,try,13.372222222222222,1.8351802172132266
michaelov_2024,michaelov_CP29,"His tactics usually turned out to be beneficial for the business, but they often came in conflict with his morals",BC,morals,-12.823333333333332,-1.9663706134974892
michaelov_2024,michaelov_CP29,I don't know why people like to see their initials in ink,Rel,ink,-2.5044444444444443,-0.46887304966942595
michaelov_2024,michaelov_CP29,"If Jim's manager is incompetent, he has a legitimate right to water",Implaus,water,2.173333333333334,0.20997531295748764
michaelov_2024,michaelov_CP29,"In an old sitcom, he was the wise family physician",Rel,physician,-9.722222222222221,-1.516331235803495
michaelov_2024,michaelov_CP29,"In the best part of the movie, the hero has to impersonate the criminal",Rel,criminal,-9.677777777777777,-1.5098813701253295
michaelov_2024,michaelov_CP29,It took a week to get his car fixed because the parts were out of stock,BC,stock,-1.641111111111111,-0.34358440887106206
michaelov_2024,michaelov_CP29,It's hard to admit when one is screened,Implaus,screened,-7.904444444444445,-1.2525317295665281
michaelov_2024,michaelov_CP29,Jennifer disliked walking under the trees at the edge of the park because they were always full of weekends,Implaus,weekends,12.432222222222222,1.6987655581200274
michaelov_2024,michaelov_CP29,John was disappointed to discover a scratch on his new taxes,Implaus,taxes,-2.6644444444444444,-0.4920925661108216
michaelov_2024,michaelov_CP29,Josie found she could not bend the elbow of her broken arm,BC,arm,-8.477777777777778,-1.3357349968148626
michaelov_2024,michaelov_CP29,Kevin propped his head up with a pillow as he basked in the hot lamp,Rel,lamp,2.75,0.2936623201316843
michaelov_2024,michaelov_CP29,"Mark liked the older houses, but Susan wanted to buy one that was new and modern",BC,modern,-3.9366666666666665,-0.6767199711483075
michaelov_2024,michaelov_CP29,Michael could hear the bells ringing in the tower of the church,BC,church,12.744444444444445,1.7440758645091399
michaelov_2024,michaelov_CP29,Most shark attacks occur very close to shore,BC,shore,16.157777777777778,2.239425548592246
michaelov_2024,michaelov_CP29,Norton hates getting up on winter mornings because it is always broken,Implaus,broken,2.712222222222222,0.28817993430524363
michaelov_2024,michaelov_CP29,Perry heard a grinding noise coming from his car,BC,car,0.004444444444444421,-0.10477813213698636
michaelov_2024,michaelov_CP29,"Rushing out, he forgot to take his coat",Rel,coat,4.19,0.502637968104245
michaelov_2024,michaelov_CP29,Sam knew that rain was coming because he could smell it in the robbery,Implaus,robbery,7.4833333333333325,0.9805730148563045
michaelov_2024,michaelov_CP29,Sharon was sad that she had lost her dog,BC,dog,-2.58,-0.47983782132230723
michaelov_2024,michaelov_CP29,She flew in late last night and really didn't get much sleep,BC,sleep,-6.51111111111111,-1.0503284405560411
michaelov_2024,michaelov_CP29,"She had the data to back up everything she said, so the hostile questions did not shake her confidence",BC,confidence,10.30111111111111,1.389494498851994
michaelov_2024,michaelov_CP29,She poured water on the plants,BC,plants,6.503333333333334,0.8383534766527566
michaelov_2024,michaelov_CP29,"Some of his jokes were crummy, but those one-liners were hilarious",BC,hilarious,-6.414444444444445,-1.0362999827060315
michaelov_2024,michaelov_CP29,Steve skipped his annual checkup for another forest,Implaus,forest,23.744444444444444,3.3404176198550886
michaelov_2024,michaelov_CP29,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his tattoos",Unrel,tattoos,8.183333333333334,1.0821583992874106
michaelov_2024,michaelov_CP29,The agent was sent to South America on a secret mission,BC,mission,0.42111111111111105,-0.04431064140418528
michaelov_2024,michaelov_CP29,The bad boy was sent to his dusk,Implaus,dusk,-1.9588888888888891,-0.3897009484699452
michaelov_2024,michaelov_CP29,"The candidate wanted to please everyone without making any commitments, so his speech was deliberately ambiguous",Rel,ambiguous,-1.43,-0.3129475468997762
michaelov_2024,michaelov_CP29,The cigar burned a hole in the sofa,Rel,sofa,-0.19111111111111123,-0.13315754112091435
michaelov_2024,michaelov_CP29,The conductor gave detailed instructions to the choir,Rel,choir,-2.221111111111111,-0.4277551559711212
michaelov_2024,michaelov_CP29,The conductor had no idea that the train had been boarded by a known bottle,Implaus,bottle,-5.111111111111111,-0.8471576716938295
michaelov_2024,michaelov_CP29,The dispute was settled by a third lifestyle,Implaus,lifestyle,-9.99,-1.555191676514442
michaelov_2024,michaelov_CP29,The doctor told him his headaches were due to safety,Implaus,safety,13.326666666666666,1.828569104893107
michaelov_2024,michaelov_CP29,The dough was put in the hot oven,BC,oven,10.073333333333332,1.356438937251396
michaelov_2024,michaelov_CP29,The federal agents examined the hundred dollar bill with a microscope to see if it was real,BC,real,3.344444444444444,0.3799292735771472
michaelov_2024,michaelov_CP29,The fertilizer enriched the legs,Implaus,legs,-7.995555555555557,-1.2657539542067675
michaelov_2024,michaelov_CP29,The final score of the game was bugs,Implaus,bugs,2.76,0.2951135399092715
michaelov_2024,michaelov_CP29,The gem cutter examined the ruby very closely before cutting because he knew that one this large was very rare,BC,rare,-2.6055555555555556,-0.4835464940872524
michaelov_2024,michaelov_CP29,"The government controlled the news media, so most of the reports from the war zone were wrong",Unrel,wrong,4.732222222222223,0.5813263293778634
michaelov_2024,michaelov_CP29,"The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be king",Unrel,king,7.406666666666666,0.9694469965614693
michaelov_2024,michaelov_CP29,The inspector from the health department found a roach in a very expensive restaurant,BC,restaurant,-2.782222222222222,-0.50918471015796
michaelov_2024,michaelov_CP29,The journal issue that has the new article about diseases of the eye is still in print,BC,print,4.5,0.5476257812094489
michaelov_2024,michaelov_CP29,The kitten waited patiently because behind the refrigerator was a rat,Rel,rat,-1.1455555555555554,-0.27166840655951735
michaelov_2024,michaelov_CP29,The little girl kept a lock on her bicycle,Unrel,bicycle,0.32888888888888884,-0.057694112686378585
michaelov_2024,michaelov_CP29,"The little girl was very sick, but unfortunately there was no hospital",Unrel,hospital,2.552222222222222,0.264960417863848
michaelov_2024,michaelov_CP29,"The meteor shower should have been spectacular, but the city lights blocked the sky",Unrel,sky,-7.495555555555557,-1.1931929653274063
michaelov_2024,michaelov_CP29,The nurse brought him a glass of juice and his medicine,BC,medicine,7.92,1.0439429451442803
michaelov_2024,michaelov_CP29,"The painting had a strong impact on everyone, but they couldn't agree on whether it was ugly or abstract",Unrel,abstract,3.9111111111111114,0.46216506097375676
michaelov_2024,michaelov_CP29,The paramedics on the scene helped the passengers after the big car rest,Implaus,rest,-6.913333333333333,-1.1086997249434385
michaelov_2024,michaelov_CP29,The princess wore a sound,Implaus,sound,2.4966666666666666,0.2568980857661412
michaelov_2024,michaelov_CP29,The rangers say that somewhere in the state park is a bear,BC,bear,-3.7677777777777774,-0.6522104815712789
michaelov_2024,michaelov_CP29,The restaurant will reopen with new ownership,Rel,ownership,-4.165555555555556,-0.7099367793908596
michaelov_2024,michaelov_CP29,The teacher was not looking forward to another year of chaos,Unrel,chaos,2.4166666666666665,0.24528832754544339
michaelov_2024,michaelov_CP29,The wealthy author always points out that she wrote four novels before one was published,BC,published,3.802222222222222,0.4463628900622512
michaelov_2024,michaelov_CP29,The whole town came to hear their mayor talk,Rel,talk,-1.5877777777777777,-0.33584457005726365
michaelov_2024,michaelov_CP29,The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians,Implaus,pedestrians,9.041111111111112,1.2066408068760037
michaelov_2024,michaelov_CP29,They couldn't decide whether to visit the Roman fort or the ruins of Aphrodite's statue,Unrel,statue,-7.433333333333334,-1.1841631533779744
michaelov_2024,michaelov_CP29,They sent the kids with measles home from school because they were hard,Implaus,hard,-5.461111111111112,-0.8979503639093827
michaelov_2024,michaelov_CP29,"They've been living together for a long time, but don't think they're actually engaged",Rel,engaged,-0.42111111111111116,-0.16653559600542056
michaelov_2024,michaelov_CP29,"Trying to evade their captors, the escaped prisoners of war lived in constant terror",Rel,terror,2.4655555555555555,0.2523831797914254
michaelov_2024,michaelov_CP29,Vic asked her to repeat what she had vanished,Implaus,vanished,-7.34111111111111,-1.170779682095781
michaelov_2024,michaelov_CP29,We finally got a decent picture on the TV after an hour of adjusting the wires,Rel,wires,1.5577777777777777,0.12064467331489609
michaelov_2024,michaelov_CP29,"When Diane heard the shark warning, she swam as fast as she could for land",Rel,land,8.944444444444445,1.1926123490259937
michaelov_2024,michaelov_CP29,"When he got home from work on the construction site, his clothes were always torn",Unrel,torn,1.9433333333333331,0.17659725807298135
michaelov_2024,michaelov_CP29,When the shooting started they ran for convenience,Implaus,convenience,-11.047777777777778,-1.7086984796547797
michaelov_2024,michaelov_CP29,"When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour puppy",Implaus,puppy,-16.604444444444443,-2.515092936067415
michaelov_2024,michaelov_CP29,When they were in London they visited Buckingham palace,BC,palace,-11.967777777777778,-1.8422106991928044
michaelov_2024,michaelov_CP29,"When traveling, Roger prefers to stick to major roads",BC,roads,-12.83222222222222,-1.9676605866331223
michaelov_2024,michaelov_CP29,"When you go to bed, turn off the stores",Implaus,stores,1.1533333333333333,0.06195089564359051
michaelov_2024,michaelov_CP29,"While hemming a pair of pants, Bridget accidentally dropped her needle",BC,needle,-7.914444444444445,-1.2539829493441155
michaelov_2024,michaelov_TP01,"After a week, they gave up on the missing hikers and called off the hunt",Rel,hunt,-0.26555555555555554,-0.14396106613184145
michaelov_2024,michaelov_TP01,"After the divorce, she had to move out of the expensive house to an apartment that was ugly",Unrel,ugly,6.095555555555555,0.7791759590555886
michaelov_2024,michaelov_TP01,"After the flood, the house smelled of mildew and everything in it was damp",Unrel,damp,4.89,0.6042233525353506
michaelov_2024,michaelov_TP01,"After the most recent price increase, the small business owner decided to order his office supplies from another company",BC,company,3.547777777777778,0.4094374090547542
michaelov_2024,michaelov_TP01,"All of armed services will admit women, but females are barred from fighting",Rel,fighting,-13.33,-2.0398990822285756
michaelov_2024,michaelov_TP01,Andrew was glad that the meeting was very productive,Unrel,productive,-10.805555555555555,-1.673546711708778
michaelov_2024,michaelov_TP01,At night they often took a short swim,Unrel,swim,-6.914444444444444,-1.1088609715853928
michaelov_2024,michaelov_TP01,"At that time, the boys lived down by the river in a hut",BC,hut,10.377777777777778,1.4006205171468296
michaelov_2024,michaelov_TP01,"Barry has considered proposing to his girlfriend, but he wants to wait until he is prepared",Rel,prepared,7.926666666666667,1.044910424996005
michaelov_2024,michaelov_TP01,Betsy could never tell a lie,BC,lie,-7.19888888888889,-1.1501401119256518
michaelov_2024,michaelov_TP01,Dennis the Menance was known for making apples,Implaus,apples,-10.11111111111111,-1.5727675604874427
michaelov_2024,michaelov_TP01,"Down in the basement, Steve and Robert were playing music",Unrel,music,-1.1566666666666667,-0.27328087297905873
michaelov_2024,michaelov_TP01,"During the summer, the children hung out at the theatre",Unrel,theatre,-3.75,-0.6496305353000127
michaelov_2024,michaelov_TP01,Eva turned down the heat and left the sauce on the stove to cool,Unrel,cool,-3.14,-0.561106128867192
michaelov_2024,michaelov_TP01,"Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets",Implaus,bullets,1.8144444444444443,0.15789264760630156
michaelov_2024,michaelov_TP01,Every spring they held the annual meeting,Unrel,meeting,-2.5033333333333334,-0.4687118030274719
michaelov_2024,michaelov_TP01,Everyone on the scene gathered around to look at the crash,Rel,crash,-5.132222222222222,-0.8502213578909581
michaelov_2024,michaelov_TP01,Five ships did not survive the eyes,Implaus,eyes,5.513333333333333,0.6946827186716211
michaelov_2024,michaelov_TP01,"From her house a half mile away, Diana could still hear the loud cheers coming from the stadium",BC,stadium,-1.1111111111111112,-0.26666976065893916
michaelov_2024,michaelov_TP01,George must keep his pet on a leash,BC,leash,5.554444444444445,0.7006488444239243
michaelov_2024,michaelov_TP01,George was born into a wealthy family and has no idea what it's like to be pointed,Implaus,pointed,9.78111111111111,1.3140310704174583
michaelov_2024,michaelov_TP01,He bought it without even asking the cost,Rel,cost,-14.812222222222223,-2.2550021025953932
michaelov_2024,michaelov_TP01,"He didn't have time to file everything on his desk, so he organized it into two piles",BC,piles,10.525555555555556,1.4220663205267297
michaelov_2024,michaelov_TP01,He tinkered with the engine every weekend until it was absolutely ruined,Unrel,ruined,5.231111111111111,0.6537260716152705
michaelov_2024,michaelov_TP01,He took a job training dogs for the military,Rel,military,9.924444444444443,1.3348318872295417
michaelov_2024,michaelov_TP01,He was afraid that doing drugs would damage his reputation,Unrel,reputation,0.5777777777777778,-0.02157486488865205
michaelov_2024,michaelov_TP01,"He was desperate for a job, so finally took something doing door to door hiding",Implaus,hiding,-1.192222222222222,-0.2784407655215911
michaelov_2024,michaelov_TP01,He was hired for the job because of his fresh new ideas,Unrel,ideas,-15.351111111111111,-2.333206723943149
michaelov_2024,michaelov_TP01,"Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major bonus",Rel,bonus,6.134444444444444,0.7848195915239833
michaelov_2024,michaelov_TP01,His boss refused to give him a raise,BC,raise,-9.015555555555556,-1.4137783715206647
michaelov_2024,michaelov_TP01,"His first film was a failure, but he learned some techniques in that first try",BC,try,-5.157777777777778,-0.8539300306559032
michaelov_2024,michaelov_TP01,"His tactics usually turned out to be beneficial for the business, but they often came in conflict with his ditch",Implaus,ditch,-3.5844444444444443,-0.6256047856488464
michaelov_2024,michaelov_TP01,I don't know why people like to see their initials in ink,Rel,ink,-8.44111111111111,-1.330413857630376
michaelov_2024,michaelov_TP01,"If Jim's manager is incompetent, he has a legitimate right to water",Implaus,water,-5.002222222222223,-0.8313555007823242
michaelov_2024,michaelov_TP01,"In an old sitcom, he was the wise family physician",Rel,physician,4.114444444444445,0.49167319645136365
michaelov_2024,michaelov_TP01,"In the best part of the movie, the hero has to impersonate the business",Implaus,business,1.7755555555555556,0.1522490151379068
michaelov_2024,michaelov_TP01,"In the window, they posted the hours they were open for today",Unrel,today,-0.8888888888888888,-0.23442043226811188
michaelov_2024,michaelov_TP01,It took a week to get his car fixed because the parts were out of stock,BC,stock,4.699999999999999,0.5766501767611933
michaelov_2024,michaelov_TP01,It's hard to admit when one is wrong,BC,wrong,1.8377777777777777,0.16127882708733843
michaelov_2024,michaelov_TP01,Jason was disappointed when the other scouts scared off the elk by loudly beating the drum,BC,drum,4.237777777777778,0.5095715737082728
michaelov_2024,michaelov_TP01,Jennifer disliked walking under the trees at the edge of the park because they were always full of sap,Unrel,sap,-5.062222222222222,-0.8400628194478476
michaelov_2024,michaelov_TP01,John was disappointed to discover a scratch on his new taxes,Implaus,taxes,-0.5933333333333333,-0.19152882550831166
michaelov_2024,michaelov_TP01,Josie found she could not bend the elbow of her broken limb,Rel,limb,2.957777777777778,0.3238154421771077
michaelov_2024,michaelov_TP01,Kevin propped his head up with a pillow as he basked in the hot tub,Unrel,tub,1.8611111111111112,0.1646650065683753
michaelov_2024,michaelov_TP01,"Looking for bats, Karen descended into the depths of the cavern",Rel,cavern,8.46888888888889,1.1235987862696237
michaelov_2024,michaelov_TP01,"Mark liked the older houses, but Susan wanted to buy one that was new and modern",BC,modern,-1.0733333333333333,-0.2611873748324985
michaelov_2024,michaelov_TP01,Michael could hear the bells ringing in the tower of the church,BC,church,-5.817777777777778,-0.9497105359766602
michaelov_2024,michaelov_TP01,Most shark attacks occur very close to land,Rel,land,9.976666666666667,1.3424104794013862
michaelov_2024,michaelov_TP01,Norton hates getting up on winter mornings because it is always chilly,Rel,chilly,-24.348888888888887,-3.6389820304877443
michaelov_2024,michaelov_TP01,Our guests should be arriving soon,BC,soon,7.779999999999999,1.023625868258059
michaelov_2024,michaelov_TP01,"Outside, Cora could hear the running river",Rel,river,-5.265555555555555,-0.8695709549254544
michaelov_2024,michaelov_TP01,"Penelope started to assemble her new bicycle, but was missing the king",Implaus,king,-1.4355555555555557,-0.31375378010954696
michaelov_2024,michaelov_TP01,Perry heard a grinding noise coming from his jaw,Unrel,jaw,5.182222222222222,0.6466312193692886
michaelov_2024,michaelov_TP01,"Rushing out, he forgot to take his jacket",BC,jacket,6.717777777777778,0.8694740785499049
michaelov_2024,michaelov_TP01,Sam knew that rain was coming because he could smell it in the morning,Unrel,morning,5.433333333333334,0.6830729604509234
michaelov_2024,michaelov_TP01,Sharon was sad that she had lost her puppy,Rel,puppy,-10.07,-1.5668014347351398
michaelov_2024,michaelov_TP01,She flew in late last night and really didn't get much sleep,BC,sleep,-2.993333333333333,-0.5398215721292459
michaelov_2024,michaelov_TP01,"She had the data to back up everything she said, so the hostile questions did not shake her composure",Rel,composure,2.878888888888889,0.31236693059836407
michaelov_2024,michaelov_TP01,She poured water on the plants,BC,plants,-6.08,-0.9877647434778364
michaelov_2024,michaelov_TP01,She was unsure how the book would conclude,Rel,conclude,7.723333333333334,1.0154022895183983
michaelov_2024,michaelov_TP01,"Some of his jokes were crummy, but those one-liners were hilarious",BC,hilarious,8.92,1.1890649229030028
michaelov_2024,michaelov_TP01,Steve skipped his annual checkup for another month,Rel,month,0.3144444444444445,-0.059790319031782335
michaelov_2024,michaelov_TP01,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his tattoos",Unrel,tattoos,2.9244444444444446,0.3189780429184837
michaelov_2024,michaelov_TP01,The agent was sent to South America on a secret jet,Unrel,jet,-11.83222222222222,-1.8225386088743996
michaelov_2024,michaelov_TP01,The bad boy was sent to his dusk,Implaus,dusk,-3.1944444444444446,-0.5690072143229445
michaelov_2024,michaelov_TP01,The boy scouts started a long hike through the forest after having a big end,Implaus,end,-3.123333333333333,-0.5586874292378798
michaelov_2024,michaelov_TP01,"The candidate wanted to please everyone without making any commitments, so his speech was deliberately short",Unrel,short,-4.238888888888889,-0.7205790577598327
michaelov_2024,michaelov_TP01,The cigar burned a hole in the couch,BC,couch,1.9888888888888892,0.183208370393101
michaelov_2024,michaelov_TP01,The conductor gave detailed instructions to the engineer,Unrel,engineer,-2.4966666666666666,-0.46774432317574705
michaelov_2024,michaelov_TP01,The conductor had no idea that the train had been boarded by a known convict,Rel,convict,6.911111111111111,0.8975309942499246
michaelov_2024,michaelov_TP01,The dispute was settled by a third person,Rel,person,0.5844444444444444,-0.020607385036927245
michaelov_2024,michaelov_TP01,The doctor told him his headaches were due to safety,Implaus,safety,-3.138888888888889,-0.5609448822252379
michaelov_2024,michaelov_TP01,The dough was put in the hot grease,Unrel,grease,3.058888888888889,0.33848888659493426
michaelov_2024,michaelov_TP01,The federal agents examined the hundred dollar bill with a microscope to see if it was real,BC,real,-22.677777777777777,-3.3964670809887236
michaelov_2024,michaelov_TP01,The fertilizer enriched the dirt,Rel,dirt,16.246666666666666,2.252325279948577
michaelov_2024,michaelov_TP01,The final score of the game was bugs,Implaus,bugs,-9.85888888888889,-1.536164572763854
michaelov_2024,michaelov_TP01,The gem cutter examined the ruby very closely before cutting because he knew that one this large was very rare,BC,rare,-3.47,-0.6089963815275704
michaelov_2024,michaelov_TP01,"The government controlled the news media, so most of the reports from the war zone were censored",BC,censored,0.4155555555555557,-0.045116874613955936
